code,nom_de_l_etablissement,nb_mentions_ab_g,nb_mentions_b_g,nb_mentions_tb_g,nombre_eleves_segpa,nombre_eleves_ulis
0690117C,COLLEGE JEAN CLAUDE RUET,28,28,23,0,9
0210025N,COLLEGE HENRI DUNANT,16,18,7,0,0
0211389W,COLLEGE CLOS DE POUILLY,35,52,75,0,0
0623315S,COLLEGE LES DENTELLIERS,24,26,39,0,10
0950045H,COLLEGE EVARISTE GALOIS,31,20,7,59,12
0921591E,COLLEGE EMILE VERHAEREN,27,39,121,0,0
0160117R,COLLEGE FELIX GAILLARD,15,15,18,56,12
0630074N,COLLEGE VICTOR HUGO,13,29,47,0,14
0030119N,COLLEGE JULES VERNE,5,9,16,0,8
0640228A,COLLEGE IRANDATZ,29,36,31,0,9
0640019Y,COLLEGE DU PAYS DE BIDACHE,12,15,16,0,0
0920081N,COLLEGE LES ORMEAUX,34,19,38,0,10
0010088R,COLLEGE PRIVE JEANNE D'ARC,21,43,97,0,10
0622269E,COLLEGE ANATOLE FRANCE,37,33,17,53,21
0520004X,COLLEGE LOUIS BRUNTZ,7,14,13,0,0
0080052N,COLLEGE CHARLES BRUNEAU,15,14,22,0,0
0140025B,COLLEGE HASTINGS,26,45,46,0,14
0951822P,COLLEGE LEONARD DE VINCI,17,11,21,0,0
0572640K,COLLEGE METZ-ARSENAL,18,29,43,0,11
0110015G,COLLEGE JEAN BAPTISTE BIEULES,8,11,25,0,0
0333134C,COLLEGE DE L'ESTEY,32,23,48,0,0
0340869K,COLLEGE PRIVE PIC LA SALLE,23,68,60,0,10
0831056X,COLLEGE JEAN GIONO,20,36,45,0,0
0752957G,COLLEGE GEORGES BRAQUE,18,18,59,0,10
0271098X,COLLEGE GUY DE MAUPASSANT,32,35,39,58,12
0352691K,COLLEGE ANDREE RECIPON,13,21,55,0,0
0060021R,COLLEGE SAINT HILAIRE,21,18,19,0,0
0333132A,COLLEGE SIMONE VEIL,27,26,45,0,14
0100010G,COLLEGE EUGENE BELGRAND,14,9,22,0,0
0596177U,COLLEGE PRIVE SAINTE CLAIRE,22,14,17,0,0
0320650H,COLLEGE PRIVE ORATOIRE SAINTE-MARIE,18,47,40,19,11
0595387K,COLLEGE PRIVE SAINT JEAN,22,69,101,0,8
0931979W,COLLEGE GEORGES BRASSENS,42,26,19,0,15
0691675W,COLLEGE LOUIS JOUVET,21,32,58,51,12
9740574F,COLLEGE PAUL HERMANN,38,33,35,123,16
0801325F,COLLEGE DU VAL DE SOMME,25,32,39,0,13
0593155J,COLLEGE PRIVE ST JEAN-BAPTISTE DE LA SALLE,32,86,67,33,15
0382039K,COLLEGE LE MASSEGU,46,41,46,0,14
0720053S,COLLEGE VERON DE FORBONNAIS,8,6,8,0,12
0590238N,COLLEGE ROMAIN ROLLAND,10,9,16,0,0
0790708R,COLLEGE MARIE DE LA TOUR D'AUVERGNE,17,15,24,0,14
0311570N,COLLEGE PRIVE LA PRAIRIE,6,12,7,0,0
0230005F,COLLEGE JEAN MONNET,6,11,16,0,0
0210040E,COLLEGE ISLE DE SAONE,24,21,21,0,0
0131375Z,COLLEGE PRIVE ST MAURONT,14,10,4,0,0
0762459K,COLLEGE NELSON MANDELA,23,32,26,58,12
7200044K,COLLEGE MARIA GHJENTILE,11,14,17,0,0
0221509W,COLLEGE DES LIVAUDIERES,32,26,25,83,14
0941410X,COLLEGE JEAN MOULIN,26,26,35,0,0
0133490Y,COLLEGE YVES MONTAND,48,56,66,0,0
0470031D,COLLEGE DAMIRA ASPERTI,26,26,19,0,0
0811062P,COLLEGE PRIVE SAINTE-MARIE,18,19,50,0,0
0711071D,COLLEGE JEAN MOULIN,18,19,30,0,0
0300947S,COLLEGE ALPHONSE DAUDET,31,20,15,62,13
0752695X,COLLEGE GUILLAUME BUDE,22,23,30,0,0
0950900M,COLLEGE ANATOLE FRANCE,15,12,8,0,12
0920068Z,COLLEGE MAISON-BLANCHE,34,53,98,0,0
0332327A,COLLEGE PRIVE ST CLEMENT,15,14,4,0,0
0590087Z,COLLEGE PHARAMOND SAVARY,12,8,7,0,0
0490843A,COLLEGE PRIVE SAINTE CECILE LA SALLE,21,32,13,0,0
0921782M,COLLEGE RABELAIS,28,36,67,0,0
0421800D,COLLEGE PRIVE NOTRE DAME,22,29,35,0,0
0290331C,COLLEGE HENRI LE MOAL,13,9,7,0,0
0623310L,COLLEGE GAMBETTA,16,13,29,0,0
0020009Z,COLLEGE PIERRE ET MARIE CURIE,26,23,23,0,20
0691793Z,COLLEGE JACQUES DUCLOS,22,19,20,0,12
0271321P,COLLEGE VICTOR HUGO,24,22,41,62,10
0640008L,COLLEGE D'ARZACQ ARRAZIGUET,15,18,22,0,0
0594412A,COLLEGE JEAN JAURES,25,35,25,33,0
0801512J,COLLEGE DE PONTHIEU,27,26,25,65,26
0070023M,COLLEGE LOUIS JOUVET,5,10,10,0,0
9720006Z,COLLEGE JOSEPH LAGROSILLIERE,8,11,7,0,18
0311231V,COLLEGE MAURICE BECANNE,14,12,20,0,11
0772227C,COLLEGE STEPHANE MALLARME,23,26,34,0,0
0912000E,COLLEGE PRIVE BETH RIVKAH,14,8,5,0,24
0320027F,COLLEGE D'ARTAGNAN,10,26,20,51,0
0170102U,COLLEGE PRIVE JEANNE D'ARC,14,17,10,0,0
0330017P,COLLEGE JEAN ZAY,27,35,46,0,11
0752896R,COLLEGE PRIVE NOTRE-DAME DE FRANCE,6,25,52,0,0
0680019B,COLLEGE JEAN PAUL DE DADELSEN,19,23,30,0,10
0593233U,COLLEGE PROFESSEUR ALBERT DEBEYRE,14,21,26,0,0
0090023B,COLLEGE DU GIRBET,15,11,22,0,8
0030001K,COLLEGE JEAN BAPTISTE DESFILHES,19,17,20,0,0
0840029A,COLLEGE MARCEL PAGNOL,24,21,15,60,0
0132949K,COLLEGE PRIVE ST JOSEPH DE LA MADELEINE,17,42,64,0,0
0593683H,COLLEGE JACQUES PREVERT,15,10,21,0,0
0931705Y,COLLEGE PRIVE FRANCOISE CABRINI,35,43,71,0,0
0500095G,COLLEGE LOUIS PASTEUR,17,9,18,62,12
0380011F,COLLEGE MARTIN LUTHER KING,24,24,11,0,12
0460015S,COLLEGE JEAN MONNET,12,16,14,0,8
0730004H,COLLEGE JACQUES PREVERT,20,24,46,0,0
0931224A,COLLEGE PABLO NERUDA,34,27,23,0,0
0270013T,COLLEGE EUROPE,17,27,21,0,0
0921235T,COLLEGE LES MARTINETS,15,23,73,0,0
0772330P,COLLEGE PABLO PICASSO,17,24,39,0,0
0332487Z,COLLEGE PRIVE ST ELME,25,29,59,0,0
0520017L,COLLEGE DES TROIS PROVINCES,10,10,9,0,0
0330091V,COLLEGE LES DAGUEYS,23,27,31,72,13
0301816L,COLLEGE CLAUDE CHAPPE,30,32,35,0,0
0490034W,COLLEGE DE L EVRE,22,23,14,0,12
9740546A,COLLEGE MARCEL GOULETTE,47,42,79,0,22
0700026Y,COLLEGE ALBERT MATHIEZ,24,36,32,0,0
0573754W,COLLEGE NELSON MANDELA,21,24,46,0,0
0311850T,COLLEGE JACQUES PREVERT,33,33,50,0,8
0721483W,COLLEGE PIERRE BELON,22,21,21,0,0
0520814C,COLLEGE COLOMBEY LES DEUX EGLISES,8,7,8,0,0
9730182K,COLLEGE LA CANOPEE,39,27,20,0,17
0810008U,COLLEGE BRASSAC,13,14,11,0,0
0370743G,COLLEGE PRIVE SAINTE JEANNE D ARC,11,21,21,0,0
0351850W,COLLEGE CAMILLE GUERIN,18,25,29,0,0
0931221X,COLLEGE LOUISE MICHEL,27,23,13,65,0
0930043S,COLLEGE JEAN DE BEAUMONT,21,24,28,0,0
0870771R,COLLEGE BERNART DE VENTADOUR,34,37,35,64,12
0240001W,COLLEGE LEO TESTUT,12,13,14,0,0
0271095U,COLLEGE GEORGES POLITZER,28,26,38,65,12
0271231S,COLLEGE PRIVE L'IMMACULEE,29,49,61,0,0
0080088C,COLLEGE PRIVE STE THERESE,9,9,23,0,0
0920885M,COLLEGE HENRI SELLIER,22,18,30,34,0
0390071R,INSTITUTION SAINT OYEND COLLEGE SAINT OYEND,7,27,17,0,0
0400003L,COLLEGE DU PAYS DES LUYS,17,17,28,0,0
0280924C,COLLEGE PIERRE BROSSOLETTE,20,26,17,0,0
0090010M,COLLEGE ANDRE SAINT-PAUL,11,13,14,0,0
0890024T,COLLEGE MARCEL AYME,29,29,9,0,12
0660601V,COLLEGE JEAN AMADE,39,41,49,62,15
0622299M,COLLEGE PILATRE DE ROZIER,20,15,35,30,0
0670107C,COLLEGE KOCHERSBERG,28,35,62,0,0
0520023T,COLLEGE CAMILLE FLAMMARION,12,12,10,0,0
0180710Z,COLLEGE CLAUDE DEBUSSY,14,17,9,27,10
9730237V,COLLEGE VICTOR SCHOELCHER,43,25,19,0,23
0801533G,COLLEGE AUGUSTE JANVIER,20,30,25,0,0
0790003Z,COLLEGE BLAISE PASCAL,17,14,7,0,0
0640608N,COLLEGE CLERMONT,25,27,20,92,12
0100807Y,COLLEGE PIERRE BROSSOLETTE,19,16,13,56,9
0550046B,COLLEGE PRIVE LA CROIX,15,28,34,0,0
0890006Y,COLLEGE DENFERT ROCHEREAU,26,28,43,74,11
0590090C,COLLEGE PIERRE ET MARIE CURIE,18,23,29,0,11
0692695E,COLLEGE LACASSAGNE,26,17,33,0,10
0140079K,COLLEGE JEAN VILAR,12,10,13,0,0
0911022S,COLLEGE ANDRE DUNOYER DE SEGONZAC,38,36,41,0,0
0572026T,COLLEGE GENERAL DE GAULLE,26,41,63,0,0
0220073K,COLLEGE ERNEST RENAN,26,34,34,0,0
0752107H,COLLEGE PIERRE DE RONSARD,28,38,69,0,5
0950932X,COLLEGE JEAN VILAR,32,46,43,48,11
0594293W,COLLEGE ALBERT ROUSSEL,24,25,10,0,0
9710405N,COLLEGE RAIZET,15,13,8,62,27
0640147M,COLLEGE PRIVE ST MICHEL GARICOITS,12,17,24,0,0
0800017J,COLLEGE JEAN-MARC LAURENT,23,10,30,59,12
0801437C,COLLEGE SAGEBIEN,31,40,82,0,23
0941029H,COLLEGE JULES VALLES,30,33,39,0,11
0593198F,COLLEGE PRIVE COMMUNAUTAIRE,25,10,4,0,0
0040019Z,COLLEGE RENE CASSIN,7,10,14,0,0
0491024X,COLLEGE VALLEE DU LOIR,41,41,35,0,12
0870658T,COLLEGE JEAN REBIER,19,32,74,0,0
0061924J,COLLEGE LES MIMOSAS,24,14,16,0,0
0693046L,COLLEGE LA PERRIERE,27,38,41,0,0
0132323E,COLLEGE MAXIMILIEN ROBESPIERRE,21,17,13,27,0
0370739C,COLLEGE PRIVE LE SACRE COEUR,4,3,10,0,0
0880418B,COLLEGE LOUIS PERGAUD,17,27,37,0,11
0161106R,COLLEGE ANATOLE FRANCE,7,13,24,0,12
0500069D,COLLEGE GILLES DE GOUBERVILLE,8,21,17,0,0
0951233Z,COLLEGE FRANIA EISENBACH HAVERLAND,36,45,22,0,0
0850639H,COLLEGE JULES FERRY,25,27,32,43,0
0221619R,COLLEGE PRIVE IMMACULEE CONCEPTION,19,20,33,0,0
0771029A,COLLEGE HENRI DUNANT,39,48,20,0,0
0770057U,COLLEGE LES CREUSOTTES,9,14,24,0,11
0132283L,COLLEGE PRIVE ST FRANCOIS D'ASSISE,14,17,10,0,0
0771070V,COLLEGE FREDERIC CHOPIN,23,13,8,0,0
0600018U,COLLEGE GAETAN DENAIN,21,17,17,0,0
0221518F,COLLEGE FRANCOIS CLECH,32,21,41,0,0
0133351X,COLLEGE JEAN DE LA FONTAINE,37,50,73,0,0
0761951H,COLLEGE HENRI DE NAVARRE,31,23,27,48,0
7200612C,COLLEGE GIRAUD,25,40,42,32,0
0190717B,COLLEGE EUGENE FREYSSINET,24,27,33,0,13
0470811B,COLLEGE PRIVE STE CATHERINE,23,27,48,0,0
0771918S,COLLEGE PRIVE ST LAURENT-LA PAIX NOTRE DAME,28,105,160,0,0
0760053V,COLLEGE RAOUL DUFY,40,37,60,0,0
0762128A,COLLEGE LEO LAGRANGE,9,12,9,58,13
9730370P,COLLEGE REEBERG NERON,26,16,13,0,13
0020038F,COLLEGE JOSEPH BOURY,16,20,17,0,0
0601443T,COLLEGE ANNA DE NOAILLES,47,53,68,0,13
0510044W,COLLEGE COLBERT,20,20,22,0,12
0921904V,COLLEGE PRIVE RAMBAM,12,46,43,0,0
0240047W,COLLEGE JEAN MOULIN,18,23,25,55,14
0352589Z,COLLEGE JEAN MOULIN,25,33,18,0,7
0132403S,COLLEGE FRANCOIS VILLON,17,14,14,0,0
0753908R,COLLEGE PRIVE LA BRUYERE-SAINTE-ISABELLE,17,24,76,0,0
0940794C,COLLEGE GUSTAVE MONOD,16,14,13,0,0
0320012P,COLLEGE HUBERT REEVES,18,8,20,0,13
0030091H,COLLEGE JEAN-JACQUES SOULIER,31,30,24,0,13
0410596A,COLLEGE ALPHONSE KARR,26,15,12,0,9
0572020L,COLLEGE LA PARAISON,14,17,21,0,0
0070059B,COLLEGE PRIVE NOTRE DAME,33,30,29,0,6
0623312N,COLLEGE RENE CASSIN,21,21,24,0,0
0132973L,COLLEGE SAINT EUTROPE (QUARTIER),27,22,36,0,0
0680128V,COLLEGE ROBERT BELTZ,16,33,31,0,11
0131366P,COLLEGE PRIVE ST JOSEPH,23,26,44,0,0
0950884V,COLLEGE CARNOT,27,17,18,0,12
0110025T,COLLEGE CITE,16,29,30,0,0
0311148E,COLLEGE PRIVE SAINTE-MARIE DES URSULINES,22,25,15,0,0
0442388G,COLLEGE PRIVE CENS,10,15,17,0,0
0911397Z,COLLEGE LA VALLEE,39,20,11,0,12
0692934P,COLLEGE PRIVE LES CHARTREUX-ST CHARLES,3,17,64,0,0
0950749Y,COLLEGE SAINT EXUPERY,21,13,19,0,10
9710073C,COLLEGE SADI CARNOT,28,15,15,0,29
0900007U,COLLEGE JULES FERRY,14,23,20,51,0
0580012Y,COLLEGE NOEL BERRIER,6,9,9,0,0
0620198D,COLLEGE ALBERT CAMUS,23,15,18,0,0
0931860S,COLLEGE BROSSOLETTE,30,19,22,0,12
0730902J,COLLEGE LOUISE DE SAVOIE,29,39,47,0,14
0230028F,COLLEGE LOUIS DURAND,8,8,9,0,0
0811032G,COLLEGE LES CLAUZADES,31,39,34,48,11
0760173A,COLLEGE JEAN ZAY,14,10,27,0,0
0240029B,COLLEGE CLOS CHASSAING,24,22,31,0,0
0631086N,COLLEGE PRIVE FRANC ROSIER,41,48,16,0,0
0441937S,COLLEGE PRIVE ST DONATIEN,26,25,42,0,0
0741488R,COLLEGE LA MANDALLAZ,42,31,54,0,13
0560047X,COLLEGE YVES LE BEC,17,27,10,0,0
0572491Y,COLLEGE ROBERT SCHUMAN,8,17,17,0,0
0241011U,COLLEGE ARNAUT DANIEL,19,30,16,53,12
0180769N,COLLEGE JEAN MOULIN,16,14,17,59,12
0450006M,COLLEGE FREDERIC BAZILLE,24,27,17,0,12
0141641H,COLLEGE ROGER BELLAIR,26,24,31,0,0
0331527F,COLLEGE PRIVE STE MARIE JEANNE D ARC,7,19,11,0,0
0520040L,COLLEGE LES FRANCHISES,18,21,18,49,10
0311581A,COLLEGE JEAN MERMOZ,29,41,56,0,16
0380357G,COLLEGE EDOUARD VAILLANT,9,7,13,68,14
0762738N,COLLEGE DE LA COTE BLANCHE,9,2,17,0,0
0671601B,COLLEGE DU KLOSTERWALD,29,22,51,0,0
0810788S,COLLEGE AUGUSTIN MALROUX,27,29,34,61,12
0752198G,COLLEGE PIERRE MENDES FRANCE,27,19,18,51,9
0941052H,COLLEGE FERNANDE FLAGON,40,21,18,0,0
0050025A,COLLEGE MAUZAN,17,38,32,54,12
0951196J,COLLEGE VOLTAIRE,27,27,13,0,17
0770928R,COLLEGE INTERNATIONAL,26,43,132,0,0
0791016A,COLLEGE PRIVE NOTRE DAME,25,35,56,0,11
0560171G,COLLEGE PRIVE STE JEANNE D'ARC,10,19,26,0,0
0350965J,COLLEGE LE LANDRY,15,33,54,0,11
0280865N,COLLEGE LOUIS ARMAND,33,7,15,71,0
0100947A,COLLEGE PIERRE ET FRANCOIS PITHOU,26,27,24,0,10
0671827X,COLLEGE DE L'OUTRE FORET,18,29,39,0,13
0350970P,COLLEGE LE CHENE VERT,17,26,33,120,12
0340062H,COLLEGE VIA DOMITIA,42,48,30,0,13
0080839U,COLLEGE PASTEUR,11,13,22,46,8
0021663X,COLLEGE CESAR SAVART,8,7,8,0,0
0351906G,COLLEGE BOURGCHEVREUIL,19,49,108,0,11
0952145R,COLLEGE PRIVE PAUL RICOEUR,29,42,21,0,0
0780573Z,COLLEGE LES CHATELAINES,36,53,38,0,12
0941015T,COLLEGE WILLY RONIS,41,36,31,63,0
0721225R,COLLEGE PASTEUR,20,27,24,0,12
0080897G,COLLEGE ROBERT DE SORBON,8,15,31,0,10
0671911N,COLLEGE SIMONE VEIL,9,16,34,0,0
0500075K,COLLEGE ANATOLE FRANCE,15,9,9,0,0
0190779U,COLLEGE PRIVE JEANNE D ARC,6,13,9,0,0
0601294F,COLLEGE JEAN DE LA FONTAINE,31,30,47,0,13
9730334A,COLLEGE PRIVE SAINTE-THERESE,25,42,24,0,0
0840068T,COLLEGE PRIVE MARIE RIVIER,22,51,20,52,4
0060068S,COLLEGE RENE CASSIN,36,37,43,0,0
0490868C,COLLEGE PRIVE PERE DANIEL BROTTIER,27,36,18,0,0
0021661V,COLLEGE VILLARD DE HONNECOURT,11,21,11,0,0
0690546U,COLLEGE PRIVE FROMENTE,29,50,45,0,1
9741235Z,COLLEGE EMILIEN ADAM DE VILLIERS,18,30,33,0,12
0762202F,COLLEGE JULES VERNE,13,12,27,0,0
0400005N,COLLEGE JEAN ROSTAND,31,28,34,58,0
0801228A,COLLEGE PRIVE NOTRE DAME,5,8,11,0,0
0740043V,COLLEGE JACQUES BREL,20,28,34,0,0
0754355B,COLLEGE ROBERT DOISNEAU,16,13,25,46,11
0762173Z,COLLEGE MARCEL PAGNOL,14,13,5,26,0
0131266F,COLLEGE NATHALIE SARRAUTE,28,28,38,0,13
0010895T,COLLEGE DE L'HUPPE,32,34,38,0,11
0530055X,COLLEGE PRIVE BX FRASSATI,17,30,14,0,12
0870048E,COLLEGE JEAN ROSTAND,9,4,12,0,0
0160024P,COLLEGE ELISABETH ET ROBERT BADINTER,20,23,27,0,0
0290260A,COLLEGE PRIVE ST BLAISE,8,19,41,0,0
0131369T,COLLEGE PRIVE STE ELISABETH,36,44,42,0,8
0291086Y,COLLEGE JEAN JAURES,16,21,23,0,0
0020044M,COLLEGE QUENTIN DE LA TOUR,8,20,7,0,0
0941602F,COLLEGE GEORGES BRASSENS,24,12,6,0,0
0440232N,COLLEGE PRIVE SAINT-AUGUSTIN,21,12,8,0,0
0950908W,COLLEGE FRANCOIS MAURIAC,41,35,12,0,17
0781586A,COLLEGE PRIVE BLANCHE DE CASTILLE,49,80,126,0,0
0640048E,COLLEGE DES CORDELIERS,22,25,14,0,9
0400072L,COLLEGE PRIVE ST JEAN BOSCO,6,7,18,0,0
0860053R,COLLEGE CAMILLE CLAUDEL,6,13,13,57,0
0610693X,COLLEGE PRIVE NOTRE DAME,16,13,26,0,0
0572579U,COLLEGE JULES FERRY,17,14,21,0,0
0261090U,COLLEGE GUSTAVE JAUME,19,20,12,0,0
0351881E,COLLEGE NOEL DU FAIL,35,31,64,0,0
0692336P,COLLEGE HENRI BARBUSSE,25,15,29,51,13
0251589S,INSTITUTION NOTRE DAME SAINT-JEAN - COLLEGE INSTITUTION NOTRE DAME SAINT-JEAN - COLLEGE,16,63,88,55,0
9760244L,COLLEGE FREDERIC D'ACHERY,80,43,23,91,12
0762091K,COLLEGE FONTENELLE,21,44,99,61,3
0771659K,COLLEGE LA PLAINE DES GLACIS,31,18,22,57,0
0470103G,COLLEGE JEAN MOULIN,34,30,17,60,12
0430906B,COLLEGE PRIVE NOTRE DAME DU CHATEAU,29,48,61,60,0
0622431F,COLLEGE REPUBLIQUE,6,7,14,0,13
0250049T,COLLEGE FELIX GAFFIOT,12,17,21,0,0
0542468P,COLLEGE MONTAIGU,38,18,44,0,28
0332489B,COLLEGE PRIVE NOTRE DAME,17,25,10,0,0
0622121U,COLLEGE PRIVE SAINT LOUIS,5,12,17,0,0
0500011R,COLLEGE JEAN FOLLAIN,17,20,29,0,0
0941411Y,COLLEGE LES PRUNAIS,26,32,41,52,0
0451443Z,COLLEGE DE LA FORET,47,28,31,0,0
0211523S,COLLEGE BORIS VIAN,14,17,10,0,11
0590090C,COLLEGE PIERRE ET MARIE CURIE,25,28,22,0,11
0780572Y,COLLEGE PAUL VERLAINE,30,22,22,44,0
0671962U,COLLEGE DES CHATEAUX,15,26,56,0,0
0950037Z,COLLEGE JEAN ZAY,23,21,8,0,0
0170082X,COLLEGE MARCEL PAGNOL,17,19,14,0,0
0700788B,COLLEGE ANDRE MASSON,12,16,11,0,0
0692422H,COLLEGE JEAN ROSTAND,28,49,49,0,13
0921179G,COLLEGE LEONARD DE VINCI,17,20,11,0,6
0731204M,COLLEGE JEAN JACQUES PERRET,13,29,36,0,0
0310005M,COLLEGE JEAN MONNET,6,15,19,0,8
0740039R,COLLEGE DU VERNEY,26,27,41,0,12
0740102J,COLLEGE PRIVE SACRE COEUR,33,59,39,0,0
0572480L,COLLEGE HURLEVENT,33,42,36,0,14
0440182J,COLLEGE PRIVE LA SALLE - ST LAURENT,28,52,30,0,13
0080016Z,COLLEGE MARIE-HELENE CARDOT,13,15,23,0,0
0030049M,COLLEGE LES CELESTINS,6,9,26,0,13
0190740B,COLLEGE D ARSONVAL,22,17,16,0,13
0491641T,COLLEGE PRIVE ST JEAN DE LA BARRE,15,24,14,0,0
0771770F,COLLEGE JACQUES PREVERT,25,21,18,0,13
0931844Z,COLLEGE PRIVE CHARLES PEGUY,7,35,44,0,0
0592895B,COLLEGE PRIVE SAINTE MARIE,23,51,55,0,0
0491928E,COLLEGE PRIVE ST JOSEPH,66,88,41,61,12
0921020J,COLLEGE PRIVE SAINT-JOSEPH,7,16,12,0,0
0130093F,COLLEGE FRAISSINET,14,17,24,0,13
0780032L,COLLEGE FLORA TRISTAN,15,16,9,0,0
0441931K,COLLEGE PRIVE ST JOSEPH DU LOQUIDY-LA SALLE,3,24,230,0,0
0060745C,COLLEGE PRIVE NAZARETH,14,25,40,0,19
0692163B,COLLEGE JEAN-JACQUES ROUSSEAU,33,26,51,0,12
9720412R,COLLEGE FERNAND DONATIEN (DILLON1),20,14,9,111,0
0931376R,COLLEGE JEAN-BAPTISTE CLEMENT,27,15,20,0,13
0720808M,COLLEGE PRIVE ST MICHEL,9,16,8,0,0
0180031L,COLLEGE FRANCINE LECA,12,30,34,23,11
0820047F,COLLEGE PRIVE SAINT-JOSEPH,14,13,13,0,0
0251556F,COLLEGE ANDRE BOULLOCHE,26,27,44,0,0
0940791Z,COLLEGE PIERRE BROSSOLETTE,10,19,21,64,0
0951943W,COLLEGE PRIVE VAUBAN,15,18,16,0,0
0120081Y,COLLEGE PRIVE SAINT-MICHEL,9,15,13,0,0
0561383Z,COLLEGE FRANCOIS RENE DE CHATEAUBRIAND,8,13,13,0,11
0680012U,COLLEGE JEAN MONNET,29,35,28,0,12
0630049L,COLLEGE ANNA GARCIN-MAYADE,13,20,26,0,0
0681663N,COLLEGE PRIVE COLLEGE EPISCOPAL,21,36,104,0,0
0771770F,COLLEGE JACQUES PREVERT,20,35,22,0,13
0333287U,COLLEGE DE LACANAU,18,28,37,0,0
0440293E,COLLEGE ROBERT SCHUMAN,20,30,26,0,13
0571994H,COLLEGE CHARLES PEGUY,11,17,43,0,0
0290049W,COLLEGE ANTOINE DE SAINT-EXUPERY,37,37,25,0,14
0450016Y,COLLEGE HENRI BECQUEREL,31,24,23,0,0
0370033K,COLLEGE PIERRE DE RONSARD,25,25,24,107,24
0931187K,COLLEGE DIDIER DAURAT,34,32,34,0,9
0220081U,COLLEGE ROGER VERCEL,20,29,44,105,0
0601292D,COLLEGE DES FONTAINETTES,35,32,18,0,13
0381604M,COLLEGE VERCORS,16,17,7,0,0
0290308C,COLLEGE PRIVE ST JEAN DE LA CROIX,7,19,24,0,0
0360030M,COLLEGE VINCENT ROTINAT,15,15,9,0,12
0561840W,COLLEGE PRIVE NOTRE DAME,27,32,33,0,0
0280033J,COLLEGE JEAN RACINE,33,42,50,0,12
0594408W,COLLEGE GERMINAL,12,7,6,45,12
0180013S,COLLEGE AXEL KAHN,10,12,7,23,0
0910046F,COLLEGE JOSEPH BARA,12,17,39,0,14
0132326H,COLLEGE ALBERT CAMUS,15,20,13,0,14
0600046Z,COLLEGE DE MARLY,10,18,9,0,12
0211150L,COLLEGE LES LENTILLERES,29,21,26,63,0
0190780V,OGEC EDMOND MICHELET BOSSUET,26,36,33,31,0
9730373T,COLLEGE PAULE BERTHELOT,27,16,6,18,23
0760075U,COLLEGE ALAIN,32,24,35,64,12
0622104A,COLLEGE PRIVE SAINT JEAN-BAPTISTE,17,18,35,0,0
0731224J,COLLEGE JEAN MOULIN,25,15,15,0,16
0351969A,COLLEGE BEAUMONT,29,29,37,0,9
0382663N,COLLEGE ANDRE MALRAUX,18,15,43,0,0
0590082U,COLLEGE JEAN MOULIN,17,10,22,0,0
0741282S,COLLEGE PRIVE LA PRESENTATION DE MARIE,27,53,54,0,0
0561965G,COLLEGE SIMONE VEIL,26,37,36,0,0
0622132F,COLLEGE PRIVE SAINT JOSEPH,12,11,8,0,0
0593254S,COLLEGE JULES VERNE,10,3,4,33,11
0030892D,COLLEGE BLAISE DE VIGENERE,27,24,20,0,13
0753992G,COLLEGE PRIVE SAINT-JOSEPH,10,24,14,0,0
0062056C,COLLEGE CESAR,15,42,90,0,0
0080089D,COLLEGE PRIVE ST LOUIS,6,15,10,0,0
0680105V,COLLEGE KENNEDY,33,20,16,68,12
6200045E,COLLEGE DU TARAVU,7,9,10,0,0
0752542F,COLLEGE JEAN-FRANCOIS OEBEN,13,16,60,0,12
0021663X,COLLEGE CESAR SAVART,18,6,8,0,0
0450008P,COLLEGE ALBERT CAMUS,18,14,23,33,12
0520040L,COLLEGE LES FRANCHISES,16,27,30,49,10
0241076P,COLLEGE PRIVE ST JOSEPH,10,20,5,0,0
0470008D,COLLEGE PAUL DANGLA,22,30,43,0,0
0451072W,COLLEGE PIERRE DE COUBERTIN,31,40,77,68,12
0360510J,COLLEGE PRIVE SAINTE ANNE,13,12,11,0,0
0490866A,COLLEGE PRIVE SAINTE EMERANCE,23,28,10,0,13
0830832D,COLLEGE MARCEL RIVIERE,18,24,18,0,12
0801478X,COLLEGE PRIVE SAINTE COLETTE,14,35,27,0,0
0753965C,COLLEGE PRIVE SAINT JEAN GABRIEL,13,26,8,0,0
0761694D,COLLEGE LES HAUTS DU SAFFIMBEC,15,21,18,0,12
0540115G,COLLEGE JEAN MAUMUS,22,32,19,0,10
0220046F,COLLEGE LA GAUTRAIS,15,17,10,0,0
0890009B,COLLEGE PARC DES CHAUMES,15,14,29,0,0
9741047V,COLLEGE LA MARINE,22,18,40,0,11
9720052Z,COLLEGE JULIA NICOLAS,11,5,4,0,19
0341028H,COLLEGE GEORGES BRASSENS,45,35,42,0,13
0594634S,COLLEGE THEODORE MONOD,14,15,8,55,13
0060720A,COLLEGE PRIVE SAINTE MARIE,27,45,64,0,0
0490957Z,COLLEGE LA VENAISERIE,34,29,28,0,12
0782115A,COLLEGE GALILEE,27,18,15,61,12
0332723F,COLLEGE EMILE DURKHEIM,23,38,26,0,13
0762176C,COLLEGE ALBERT CALMETTE,19,29,30,0,12
0622790W,COLLEGE ROGER SALENGRO,28,18,31,43,11
0110788X,COLLEGE MONTESQUIEU,19,25,17,54,27
0950014Z,COLLEGE ARISTIDE BRIAND,46,39,39,0,11
0593991T,COLLEGE THEODORE MONOD,21,31,57,0,0
